time_s,fsr_raw,fsr_raw_avg,kg_measured,kg_filtered,kg_reference,brazo_deg
23.318,132,141,0.3335,0.4317,0.5000,117
23.361,195,141,0.3335,0.4121,0.5000,116
23.403,234,223,0.6005,0.4498,0.5000,115
23.445,236,208,0.5516,0.4701,0.5000,114
23.487,265,276,0.7730,0.5307,0.5000,113
23.527,268,269,0.7502,0.5746,0.5000,114
23.569,204,212,0.5647,0.5726,0.5000,115
23.611,87,108,0.2260,0.5033,0.5000,114
23.653,73,76,0.2000,0.4426,0.5000,113
23.694,85,75,0.2000,0.3941,0.5000,112
23.736,0,24,0.2000,0.3553,0.5000,111
23.776,0,0,0.2000,0.3242,0.5000,110
23.817,0,0,0.2000,0.2994,0.5000,109
23.859,0,0,0.2000,0.2795,0.5000,108
23.900,0,0,0.2000,0.2636,0.5000,107
23.941,0,0,0.2000,0.2509,0.5000,106
23.983,0,0,0.2000,0.2407,0.5000,105
24.024,0,0,0.2000,0.2326,0.5000,104
24.065,0,0,0.2000,0.2261,0.5000,103
24.107,0,0,0.2000,0.2208,0.5000,102
24.148,0,0,0.2000,0.2167,0.5000,101
24.189,0,0,0.2000,0.2133,0.5000,100
24.231,0,0,0.2000,0.2107,0.5000,99
24.272,0,0,0.2000,0.2085,0.5000,98
24.313,0,0,0.2000,0.2068,0.5000,97
24.355,0,0,0.2000,0.2055,0.5000,96
24.396,0,0,0.2000,0.2044,0.5000,95
24.437,0,0,0.2000,0.2035,0.5000,94
24.479,0,0,0.2000,0.2028,0.5000,93
24.520,0,0,0.2000,0.2022,0.5000,92
24.561,0,0,0.2000,0.2018,0.5000,91
24.602,0,0,0.2000,0.2014,0.5000,90
24.644,0,0,0.2000,0.2011,0.5000,90
24.684,0,0,0.2000,0.2009,0.5000,90
24.725,0,0,0.2000,0.2007,0.5000,90
24.765,0,0,0.2000,0.2006,0.5000,90
24.806,0,0,0.2000,0.2005,0.5000,90
24.847,0,0,0.2000,0.2004,0.5000,90
24.890,0,0,0.2000,0.2003,0.5000,90
24.931,0,0,0.2000,0.2002,0.5000,90
24.975,0,0,0.2000,0.2002,0.5000,90
25.018,0,0,0.2000,0.2002,0.5000,90
25.059,0,0,0.2000,0.2001,0.5000,90
25.103,0,0,0.2000,0.2001,0.5000,90
25.146,0,0,0.2000,0.2001,0.5000,90
25.187,0,0,0.2000,0.2001,0.5000,90
25.230,0,0,0.2000,0.2001,0.5000,90
25.270,0,0,0.2000,0.2000,0.5000,90
25.311,0,0,0.2000,0.2000,0.5000,90
25.351,0,0,0.2000,0.2000,0.5000,90
25.392,0,0,0.2000,0.2000,0.5000,90
25.432,0,0,0.2000,0.2000,0.5000,90
25.473,0,0,0.2000,0.2000,0.5000,90
25.514,0,0,0.2000,0.2000,0.5000,90
25.554,0,0,0.2000,0.2000,0.5000,90
25.595,0,0,0.2000,0.2000,0.5000,90
25.635,0,0,0.2000,0.2000,0.5000,90
25.676,0,0,0.2000,0.2000,0.5000,90
25.716,0,0,0.2000,0.2000,0.5000,90
25.757,0,0,0.2000,0.2000,0.5000,90
25.798,0,0,0.2000,0.2000,0.5000,90
25.838,0,0,0.2000,0.2000,0.5000,90
25.879,0,0,0.2000,0.2000,0.5000,90
25.919,0,0,0.2000,0.2000,0.5000,90
25.960,0,0,0.2000,0.2000,0.5000,90
26.000,0,0,0.2000,0.2000,0.5000,90
26.041,0,0,0.2000,0.2000,0.5000,90
26.081,0,0,0.2000,0.2000,0.5000,90
26.121,0,0,0.2000,0.2000,0.5000,90
26.162,0,0,0.2000,0.2000,0.5000,90
26.202,0,0,0.2000,0.2000,0.5000,90
26.243,0,0,0.2000,0.2000,0.5000,90
26.284,0,0,0.2000,0.2000,0.5000,90
26.324,0,0,0.2000,0.2000,0.5000,90
26.365,0,0,0.2000,0.2000,0.5000,90
26.405,0,0,0.2000,0.2000,0.5000,90
26.446,0,0,0.2000,0.2000,0.5000,90
26.486,0,0,0.2000,0.2000,0.5000,90
26.527,0,0,0.2000,0.2000,0.5000,90
26.568,0,0,0.2000,0.2000,0.5000,90
26.608,0,0,0.2000,0.2000,0.5000,90
26.649,0,0,0.2000,0.2000,0.5000,90
26.689,0,0,0.2000,0.2000,0.5000,90
26.730,0,0,0.2000,0.2000,0.5000,90
26.770,0,0,0.2000,0.2000,0.5000,90
26.811,0,0,0.2000,0.2000,0.5000,90
26.851,0,0,0.2000,0.2000,0.5000,90
26.891,0,0,0.2000,0.2000,0.5000,90
26.931,0,0,0.2000,0.2000,0.5000,90
26.972,0,0,0.2000,0.2000,0.5000,90
27.013,0,0,0.2000,0.2000,0.5000,90
27.053,0,0,0.2000,0.2000,0.5000,90
27.094,0,0,0.2000,0.2000,0.5000,90
27.134,0,0,0.2000,0.2000,0.5000,90
27.175,0,0,0.2000,0.2000,0.5000,90
27.215,0,0,0.2000,0.2000,0.5000,90
27.256,0,0,0.2000,0.2000,0.5000,90
27.296,0,0,0.2000,0.2000,0.5000,90
27.337,0,0,0.2000,0.2000,0.5000,90
27.377,0,0,0.2000,0.2000,0.5000,90
27.418,0,0,0.2000,0.2000,0.5000,90
27.459,0,0,0.2000,0.2000,0.5000,90
27.499,0,0,0.2000,0.2000,0.5000,90
27.540,0,0,0.2000,0.2000,0.5000,90
27.580,0,0,0.2000,0.2000,0.5000,90
27.621,0,0,0.2000,0.2000,0.5000,90
27.664,0,0,0.2000,0.2000,0.5000,90
27.705,0,0,0.2000,0.2000,0.5000,90
27.748,0,0,0.2000,0.2000,0.5000,90
27.788,0,0,0.2000,0.2000,0.5000,90
27.829,0,0,0.2000,0.2000,0.5000,90
27.869,0,0,0.2000,0.2000,0.5000,90
27.910,0,0,0.2000,0.2000,0.5000,90
27.950,0,0,0.2000,0.2000,0.5000,90
27.991,0,0,0.2000,0.2000,0.5000,90
28.031,0,0,0.2000,0.2000,0.5000,90
28.072,0,0,0.2000,0.2000,0.5000,90
28.112,0,0,0.2000,0.2000,0.5000,90
28.153,0,0,0.2000,0.2000,0.5000,90
28.193,0,0,0.2000,0.2000,0.5000,90
28.234,0,0,0.2000,0.2000,0.5000,90
28.274,0,0,0.2000,0.2000,0.5000,90
28.315,0,0,0.2000,0.2000,0.5000,90
28.356,0,0,0.2000,0.2000,0.5000,90
28.396,0,0,0.2000,0.2000,0.5000,90
28.437,0,0,0.2000,0.2000,0.5000,90
28.477,0,0,0.2000,0.2000,0.5000,90
28.518,0,0,0.2000,0.2000,0.5000,90
28.558,0,0,0.2000,0.2000,0.5000,90
28.598,0,0,0.2000,0.2000,0.5000,90
28.638,0,0,0.2000,0.2000,0.5000,90
28.679,0,0,0.2000,0.2000,0.5000,90
28.719,0,0,0.2000,0.2000,0.5000,90
28.760,0,0,0.2000,0.2000,0.5000,90
28.801,0,0,0.2000,0.2000,0.5000,90
28.841,0,0,0.2000,0.2000,0.5000,90
28.882,0,0,0.2000,0.2000,0.5000,90
28.922,0,0,0.2000,0.2000,0.5000,90
28.963,0,0,0.2000,0.2000,0.5000,90
29.003,0,0,0.2000,0.2000,0.5000,90
29.044,0,0,0.2000,0.2000,0.5000,90
29.084,0,0,0.2000,0.2000,0.5000,90
29.125,0,0,0.2000,0.2000,0.5000,90
29.165,0,0,0.2000,0.2000,0.5000,90
29.206,0,0,0.2000,0.2000,0.5000,90
29.246,0,0,0.2000,0.2000,0.5000,90
29.287,0,0,0.2000,0.2000,0.5000,90
29.328,0,0,0.2000,0.2000,0.5000,90
29.368,0,0,0.2000,0.2000,0.5000,90
29.408,0,0,0.2000,0.2000,0.5000,90
29.448,0,0,0.2000,0.2000,0.5000,90
29.489,0,0,0.2000,0.2000,0.5000,90
29.529,0,0,0.2000,0.2000,0.5000,90
29.570,0,0,0.2000,0.2000,0.5000,90
29.610,0,0,0.2000,0.2000,0.5000,90
29.651,0,0,0.2000,0.2000,0.5000,90
29.691,0,0,0.2000,0.2000,0.5000,90
29.732,0,0,0.2000,0.2000,0.5000,90
29.772,0,0,0.2000,0.2000,0.5000,90
29.813,0,0,0.2000,0.2000,0.5000,90
29.854,0,0,0.2000,0.2000,0.5000,90
29.894,0,0,0.2000,0.2000,0.5000,90
29.935,0,0,0.2000,0.2000,0.5000,90
29.975,0,0,0.2000,0.2000,0.5000,90
30.016,0,0,0.2000,0.2000,0.5000,90
30.056,0,0,0.2000,0.2000,0.5000,90
30.097,0,0,0.2000,0.2000,0.5000,90
30.137,0,0,0.2000,0.2000,0.5000,90
30.177,0,0,0.2000,0.2000,0.5000,90
30.217,0,0,0.2000,0.2000,0.5000,90
30.258,0,0,0.2000,0.2000,0.5000,90
30.299,0,0,0.2000,0.2000,0.5000,90
30.339,0,0,0.2000,0.2000,0.5000,90
30.380,0,0,0.2000,0.2000,0.5000,90
30.420,0,0,0.2000,0.2000,0.5000,90
30.461,0,0,0.2000,0.2000,0.5000,90
30.501,0,0,0.2000,0.2000,0.5000,90
30.542,0,0,0.2000,0.2000,0.5000,90
30.582,0,0,0.2000,0.2000,0.5000,90
30.623,0,0,0.2000,0.2000,0.5000,90
30.663,0,0,0.2000,0.2000,0.5000,90
30.704,0,0,0.2000,0.2000,0.5000,90
30.744,0,0,0.2000,0.2000,0.5000,90
30.785,0,0,0.2000,0.2000,0.5000,90
30.826,0,0,0.2000,0.2000,0.5000,90
30.866,0,0,0.2000,0.2000,0.5000,90
30.907,0,0,0.2000,0.2000,0.5000,90
30.947,0,0,0.2000,0.2000,0.5000,90
30.987,0,0,0.2000,0.2000,0.5000,90
31.027,0,0,0.2000,0.2000,0.5000,90
31.068,0,0,0.2000,0.2000,0.5000,90
31.108,0,0,0.2000,0.2000,0.5000,90
31.149,0,0,0.2000,0.2000,0.5000,90
31.189,0,0,0.2000,0.2000,0.5000,90
31.230,0,0,0.2000,0.2000,0.5000,90
31.270,0,0,0.2000,0.2000,0.5000,90
31.311,0,0,0.2000,0.2000,0.5000,90
31.352,0,0,0.2000,0.2000,0.5000,90
31.392,0,0,0.2000,0.2000,0.5000,90
31.433,0,0,0.2000,0.2000,0.5000,90
31.473,0,0,0.2000,0.2000,0.5000,90
31.514,0,0,0.2000,0.2000,0.5000,90
31.554,0,0,0.2000,0.2000,0.5000,90
31.595,0,0,0.2000,0.2000,0.5000,90
31.635,0,0,0.2000,0.2000,0.5000,90
31.676,0,0,0.2000,0.2000,0.5000,90
31.716,0,0,0.2000,0.2000,0.5000,90
31.756,0,0,0.2000,0.2000,0.5000,90
31.797,0,0,0.2000,0.2000,0.5000,90
31.837,0,0,0.2000,0.2000,0.5000,90
31.878,0,0,0.2000,0.2000,0.5000,90
31.918,0,0,0.2000,0.2000,0.5000,90
31.959,0,0,0.2000,0.2000,0.5000,90
31.999,0,0,0.2000,0.2000,0.5000,90
32.040,0,0,0.2000,0.2000,0.5000,90
32.080,0,0,0.2000,0.2000,0.5000,90
32.121,0,0,0.2000,0.2000,0.5000,90
32.161,0,0,0.2000,0.2000,0.5000,90
32.202,0,0,0.2000,0.2000,0.5000,90
32.242,0,0,0.2000,0.2000,0.5000,90
32.283,0,0,0.2000,0.2000,0.5000,90
32.324,0,0,0.2000,0.2000,0.5000,90
32.364,0,0,0.2000,0.2000,0.5000,90
32.405,0,0,0.2000,0.2000,0.5000,90
32.445,0,0,0.2000,0.2000,0.5000,90
32.486,0,0,0.2000,0.2000,0.5000,90
32.526,0,0,0.2000,0.2000,0.5000,90
32.566,0,0,0.2000,0.2000,0.5000,90
32.606,0,0,0.2000,0.2000,0.5000,90
32.647,0,0,0.2000,0.2000,0.5000,90
32.687,0,0,0.2000,0.2000,0.5000,90
32.728,0,0,0.2000,0.2000,0.5000,90
32.769,0,0,0.2000,0.2000,0.5000,90
32.809,0,0,0.2000,0.2000,0.5000,90
32.850,0,0,0.2000,0.2000,0.5000,90
32.890,0,0,0.2000,0.2000,0.5000,90
32.931,0,0,0.2000,0.2000,0.5000,90
32.971,0,0,0.2000,0.2000,0.5000,90
33.012,0,0,0.2000,0.2000,0.5000,90
33.052,0,0,0.2000,0.2000,0.5000,90
33.093,0,0,0.2000,0.2000,0.5000,90
33.133,0,0,0.2000,0.2000,0.5000,90
33.174,0,0,0.2000,0.2000,0.5000,90
33.215,0,0,0.2000,0.2000,0.5000,90
33.255,0,0,0.2000,0.2000,0.5000,90
33.296,0,0,0.2000,0.2000,0.5000,90
33.336,0,0,0.2000,0.2000,0.5000,90
33.376,0,0,0.2000,0.2000,0.5000,90
33.416,0,0,0.2000,0.2000,0.5000,90
33.457,0,0,0.2000,0.2000,0.5000,90
33.497,0,0,0.2000,0.2000,0.5000,90
33.538,0,0,0.2000,0.2000,0.5000,90
33.578,0,0,0.2000,0.2000,0.5000,90
33.619,0,0,0.2000,0.2000,0.5000,90
33.660,0,0,0.2000,0.2000,0.5000,90
33.700,0,0,0.2000,0.2000,0.5000,90
33.741,0,0,0.2000,0.2000,0.5000,90
33.781,0,0,0.2000,0.2000,0.5000,90
33.822,0,0,0.2000,0.2000,0.5000,90
33.862,0,0,0.2000,0.2000,0.5000,90
33.903,0,0,0.2000,0.2000,0.5000,90
33.943,0,0,0.2000,0.2000,0.5000,90
33.984,0,0,0.2000,0.2000,0.5000,90
34.024,0,0,0.2000,0.2000,0.5000,90
34.065,0,0,0.2000,0.2000,0.5000,90
34.106,0,0,0.2000,0.2000,0.5000,90
34.149,0,0,0.2000,0.2000,0.5000,90
34.190,0,0,0.2000,0.2000,0.5000,90
34.233,0,0,0.2000,0.2000,0.5000,90
34.273,0,0,0.2000,0.2000,0.5000,90
34.313,0,0,0.2000,0.2000,0.5000,90
34.354,0,0,0.2000,0.2000,0.5000,90
34.395,0,0,0.2000,0.2000,0.5000,90
34.435,0,0,0.2000,0.2000,0.5000,90
34.476,0,0,0.2000,0.2000,0.5000,90
34.516,0,0,0.2000,0.2000,0.5000,90
34.557,0,0,0.2000,0.2000,0.5000,90
34.597,0,0,0.2000,0.2000,0.5000,90
34.638,0,0,0.2000,0.2000,0.5000,90
34.678,0,0,0.2000,0.2000,0.5000,90
34.719,0,0,0.2000,0.2000,0.5000,90
34.759,0,0,0.2000,0.2000,0.5000,90
34.800,0,0,0.2000,0.2000,0.5000,90
34.841,0,0,0.2000,0.2000,0.5000,90
34.881,0,0,0.2000,0.2000,0.5000,90
34.922,0,0,0.2000,0.2000,0.5000,90
34.962,0,0,0.2000,0.2000,0.5000,90
35.003,0,0,0.2000,0.2000,0.5000,90
35.043,0,0,0.2000,0.2000,0.5000,90
35.083,0,0,0.2000,0.2000,0.5000,90
35.123,0,0,0.2000,0.2000,0.5000,90
35.164,0,0,0.2000,0.2000,0.5000,90
35.204,0,0,0.2000,0.2000,0.5000,90
35.245,0,0,0.2000,0.2000,0.5000,90
35.285,0,0,0.2000,0.2000,0.5000,90
35.326,0,0,0.2000,0.2000,0.5000,90
35.367,0,0,0.2000,0.2000,0.5000,90
35.407,0,0,0.2000,0.2000,0.5000,90
35.448,0,0,0.2000,0.2000,0.5000,90
35.488,0,0,0.2000,0.2000,0.5000,90
35.529,0,0,0.2000,0.2000,0.5000,90
35.569,0,0,0.2000,0.2000,0.5000,90
35.610,0,0,0.2000,0.2000,0.5000,90
35.650,0,0,0.2000,0.2000,0.5000,90
35.691,0,0,0.2000,0.2000,0.5000,90
35.731,0,0,0.2000,0.2000,0.5000,90
35.772,0,0,0.2000,0.2000,0.5000,90
35.813,0,0,0.2000,0.2000,0.5000,90
35.856,0,0,0.2000,0.2000,0.5000,90
35.897,0,0,0.2000,0.2000,0.5000,90
35.940,0,0,0.2000,0.2000,0.5000,90
35.980,0,0,0.2000,0.2000,0.5000,90
36.020,0,0,0.2000,0.2000,0.5000,90
36.061,0,0,0.2000,0.2000,0.5000,90
36.102,0,0,0.2000,0.2000,0.5000,90
36.142,0,0,0.2000,0.2000,0.5000,90
36.183,0,0,0.2000,0.2000,0.5000,90
36.223,0,0,0.2000,0.2000,0.5000,90
36.264,0,0,0.2000,0.2000,0.5000,90
36.304,0,0,0.2000,0.2000,0.5000,90
36.345,0,0,0.2000,0.2000,0.5000,90
36.385,0,0,0.2000,0.2000,0.5000,90
36.426,0,0,0.2000,0.2000,0.5000,90
36.466,0,0,0.2000,0.2000,0.5000,90
36.507,0,0,0.2000,0.2000,0.5000,90
36.547,0,0,0.2000,0.2000,0.5000,90
36.588,0,0,0.2000,0.2000,0.5000,90
36.629,0,0,0.2000,0.2000,0.5000,90
36.669,0,0,0.2000,0.2000,0.5000,90
36.710,0,0,0.2000,0.2000,0.5000,90
36.750,0,0,0.2000,0.2000,0.5000,90
36.790,0,0,0.2000,0.2000,0.5000,90
36.830,0,0,0.2000,0.2000,0.5000,90
36.871,0,0,0.2000,0.2000,0.5000,90
36.911,0,0,0.2000,0.2000,0.5000,90
36.952,0,0,0.2000,0.2000,0.5000,90
36.992,0,0,0.2000,0.2000,0.5000,90
37.033,0,0,0.2000,0.2000,0.5000,90
37.074,0,0,0.2000,0.2000,0.5000,90
37.114,0,0,0.2000,0.2000,0.5000,90
37.155,0,0,0.2000,0.2000,0.5000,90
37.195,0,0,0.2000,0.2000,0.5000,90
37.236,0,0,0.2000,0.2000,0.5000,90
37.276,0,0,0.2000,0.2000,0.5000,90
37.317,0,0,0.2000,0.2000,0.5000,90
37.357,0,0,0.2000,0.2000,0.5000,90
37.398,0,0,0.2000,0.2000,0.5000,90
37.438,0,0,0.2000,0.2000,0.5000,90
37.479,0,0,0.2000,0.2000,0.5000,90
37.519,0,0,0.2000,0.2000,0.5000,90
37.560,0,0,0.2000,0.2000,0.5000,90
37.600,0,0,0.2000,0.2000,0.5000,90
37.640,0,0,0.2000,0.2000,0.5000,90
37.681,0,0,0.2000,0.2000,0.5000,90
37.721,0,0,0.2000,0.2000,0.5000,90
37.762,0,0,0.2000,0.2000,0.5000,90
37.802,0,0,0.2000,0.2000,0.5000,90
37.843,0,0,0.2000,0.2000,0.5000,90
37.883,0,0,0.2000,0.2000,0.5000,90
37.924,0,0,0.2000,0.2000,0.5000,90
37.964,0,0,0.2000,0.2000,0.5000,90
38.005,0,0,0.2000,0.2000,0.5000,90
38.046,0,0,0.2000,0.2000,0.5000,90
38.086,0,0,0.2000,0.2000,0.5000,90
38.127,0,0,0.2000,0.2000,0.5000,90
38.167,0,0,0.2000,0.2000,0.5000,90
38.208,0,0,0.2000,0.2000,0.5000,90
38.248,0,0,0.2000,0.2000,0.5000,90
38.289,0,0,0.2000,0.2000,0.5000,90
38.329,0,0,0.2000,0.2000,0.5000,90
38.369,0,0,0.2000,0.2000,0.5000,90
38.409,0,0,0.2000,0.2000,0.5000,90
38.450,0,0,0.2000,0.2000,0.5000,90
38.491,0,0,0.2000,0.2000,0.5000,90
38.531,0,0,0.2000,0.2000,0.5000,90
38.572,0,0,0.2000,0.2000,0.5000,90
38.612,0,0,0.2000,0.2000,0.5000,90
38.653,0,0,0.2000,0.2000,0.5000,90
38.693,0,0,0.2000,0.2000,0.5000,90
38.734,0,0,0.2000,0.2000,0.5000,90
38.774,0,0,0.2000,0.2000,0.5000,90
38.815,0,0,0.2000,0.2000,0.5000,90
38.855,0,0,0.2000,0.2000,0.5000,90
38.896,0,0,0.2000,0.2000,0.5000,90
38.936,0,0,0.2000,0.2000,0.5000,90
38.977,0,0,0.2000,0.2000,0.5000,90
39.018,0,0,0.2000,0.2000,0.5000,90
39.058,0,0,0.2000,0.2000,0.5000,90
39.099,0,0,0.2000,0.2000,0.5000,90
39.139,0,0,0.2000,0.2000,0.5000,90
39.179,0,0,0.2000,0.2000,0.5000,90
39.219,0,0,0.2000,0.2000,0.5000,90
39.260,0,0,0.2000,0.2000,0.5000,90
39.300,0,0,0.2000,0.2000,0.5000,90
39.341,0,0,0.2000,0.2000,0.5000,90
39.381,0,0,0.2000,0.2000,0.5000,90
39.422,0,0,0.2000,0.2000,0.5000,90
39.463,0,0,0.2000,0.2000,0.5000,90
39.503,0,0,0.2000,0.2000,0.5000,90
39.544,0,0,0.2000,0.2000,0.5000,90
39.584,0,0,0.2000,0.2000,0.5000,90
39.625,0,0,0.2000,0.2000,0.5000,90
39.665,0,0,0.2000,0.2000,0.5000,90
39.706,0,0,0.2000,0.2000,0.5000,90
39.746,0,0,0.2000,0.2000,0.5000,90
39.787,0,0,0.2000,0.2000,0.5000,90
39.827,0,0,0.2000,0.2000,0.5000,90
39.868,0,0,0.2000,0.2000,0.5000,90
39.909,0,0,0.2000,0.2000,0.5000,90
39.952,0,0,0.2000,0.2000,0.5000,90
39.993,0,0,0.2000,0.2000,0.5000,90
40.036,0,0,0.2000,0.2000,0.5000,90
40.076,0,0,0.2000,0.2000,0.5000,90
40.116,0,0,0.2000,0.2000,0.5000,90
40.157,0,0,0.2000,0.2000,0.5000,90
40.197,0,0,0.2000,0.2000,0.5000,90
40.238,0,0,0.2000,0.2000,0.5000,90
40.279,0,0,0.2000,0.2000,0.5000,90
40.319,0,0,0.2000,0.2000,0.5000,90
40.360,0,0,0.2000,0.2000,0.5000,90
40.400,0,0,0.2000,0.2000,0.5000,90
40.441,0,0,0.2000,0.2000,0.5000,90
40.481,0,0,0.2000,0.2000,0.5000,90
40.522,0,0,0.2000,0.2000,0.5000,90
40.562,0,0,0.2000,0.2000,0.5000,90
40.603,0,0,0.2000,0.2000,0.5000,90
40.643,0,0,0.2000,0.2000,0.5000,90
40.684,0,0,0.2000,0.2000,0.5000,90
40.725,0,0,0.2000,0.2000,0.5000,90
40.765,0,0,0.2000,0.2000,0.5000,90
40.806,0,0,0.2000,0.2000,0.5000,90
40.846,0,0,0.2000,0.2000,0.5000,90
40.886,0,0,0.2000,0.2000,0.5000,90
40.926,0,0,0.2000,0.2000,0.5000,90
40.967,0,0,0.2000,0.2000,0.5000,90
41.007,0,0,0.2000,0.2000,0.5000,90
41.048,0,0,0.2000,0.2000,0.5000,90
41.088,0,0,0.2000,0.2000,0.5000,90
41.129,0,0,0.2000,0.2000,0.5000,90
41.169,0,0,0.2000,0.2000,0.5000,90
41.210,0,0,0.2000,0.2000,0.5000,90
41.251,0,0,0.2000,0.2000,0.5000,90
41.291,0,0,0.2000,0.2000,0.5000,90
41.332,0,0,0.2000,0.2000,0.5000,90
41.372,0,0,0.2000,0.2000,0.5000,90
41.413,0,0,0.2000,0.2000,0.5000,90
41.453,0,0,0.2000,0.2000,0.5000,90
41.494,0,0,0.2000,0.2000,0.5000,90
41.534,0,0,0.2000,0.2000,0.5000,90
41.575,0,0,0.2000,0.2000,0.5000,90
41.615,0,0,0.2000,0.2000,0.5000,90
41.656,0,0,0.2000,0.2000,0.5000,90
41.696,0,0,0.2000,0.2000,0.5000,90
41.736,0,0,0.2000,0.2000,0.5000,90
41.777,0,0,0.2000,0.2000,0.5000,90
41.817,0,0,0.2000,0.2000,0.5000,90
41.858,0,0,0.2000,0.2000,0.5000,90
41.898,0,0,0.2000,0.2000,0.5000,90
41.939,0,0,0.2000,0.2000,0.5000,90
41.979,0,0,0.2000,0.2000,0.5000,90
42.020,0,0,0.2000,0.2000,0.5000,90
42.060,0,0,0.2000,0.2000,0.5000,90
42.101,0,0,0.2000,0.2000,0.5000,90
42.141,0,0,0.2000,0.2000,0.5000,90
42.182,0,0,0.2000,0.2000,0.5000,90
42.223,0,0,0.2000,0.2000,0.5000,90
42.263,0,0,0.2000,0.2000,0.5000,90
42.304,0,0,0.2000,0.2000,0.5000,90
42.344,0,0,0.2000,0.2000,0.5000,90
42.385,0,0,0.2000,0.2000,0.5000,90
42.425,0,0,0.2000,0.2000,0.5000,90
42.465,0,0,0.2000,0.2000,0.5000,90
42.505,0,0,0.2000,0.2000,0.5000,90
42.546,0,0,0.2000,0.2000,0.5000,90
42.586,0,0,0.2000,0.2000,0.5000,90
42.627,0,0,0.2000,0.2000,0.5000,90
42.667,0,0,0.2000,0.2000,0.5000,90
42.708,0,0,0.2000,0.2000,0.5000,90
42.749,0,0,0.2000,0.2000,0.5000,90
42.789,0,0,0.2000,0.2000,0.5000,90
42.830,0,0,0.2000,0.2000,0.5000,90
42.870,0,0,0.2000,0.2000,0.5000,90
42.911,0,0,0.2000,0.2000,0.5000,90
42.951,0,0,0.2000,0.2000,0.5000,90
42.992,0,0,0.2000,0.2000,0.5000,90
43.032,0,0,0.2000,0.2000,0.5000,90
43.073,0,0,0.2000,0.2000,0.5000,90
43.113,0,0,0.2000,0.2000,0.5000,90
43.154,0,0,0.2000,0.2000,0.5000,90
43.195,0,0,0.2000,0.2000,0.5000,90
43.235,0,0,0.2000,0.2000,0.5000,90
43.275,0,0,0.2000,0.2000,0.5000,90
43.315,0,0,0.2000,0.2000,0.5000,90
43.356,0,0,0.2000,0.2000,0.5000,90
43.396,0,0,0.2000,0.2000,0.5000,90
43.437,0,0,0.2000,0.2000,0.5000,90
43.477,0,0,0.2000,0.2000,0.5000,90
43.518,0,0,0.2000,0.2000,0.5000,90
43.558,0,0,0.2000,0.2000,0.5000,90
43.599,0,0,0.2000,0.2000,0.5000,90
43.639,0,0,0.2000,0.2000,0.5000,90
43.680,0,0,0.2000,0.2000,0.5000,90
43.721,0,0,0.2000,0.2000,0.5000,90
43.761,0,0,0.2000,0.2000,0.5000,90
43.802,0,0,0.2000,0.2000,0.5000,90
43.842,0,0,0.2000,0.2000,0.5000,90
43.883,0,0,0.2000,0.2000,0.5000,90
43.923,0,0,0.2000,0.2000,0.5000,90
43.964,0,0,0.2000,0.2000,0.5000,90
44.004,0,0,0.2000,0.2000,0.5000,90
44.044,0,0,0.2000,0.2000,0.5000,90
44.084,0,0,0.2000,0.2000,0.5000,90
44.125,0,0,0.2000,0.2000,0.5000,90
44.166,0,0,0.2000,0.2000,0.5000,90
44.206,0,0,0.2000,0.2000,0.5000,90
44.247,0,0,0.2000,0.2000,0.5000,90
44.287,0,0,0.2000,0.2000,0.5000,90
44.328,0,0,0.2000,0.2000,0.5000,90
44.368,0,0,0.2000,0.2000,0.5000,90
44.409,0,0,0.2000,0.2000,0.5000,90
44.449,0,0,0.2000,0.2000,0.5000,90
44.490,0,0,0.2000,0.2000,0.5000,90
44.530,0,0,0.2000,0.2000,0.5000,90
44.571,0,0,0.2000,0.2000,0.5000,90
44.611,0,0,0.2000,0.2000,0.5000,90
44.652,0,0,0.2000,0.2000,0.5000,90
44.693,0,0,0.2000,0.2000,0.5000,90
44.733,0,0,0.2000,0.2000,0.5000,90
44.774,0,0,0.2000,0.2000,0.5000,90
44.814,0,0,0.2000,0.2000,0.5000,90
44.854,0,0,0.2000,0.2000,0.5000,90
44.894,0,0,0.2000,0.2000,0.5000,90
44.935,0,0,0.2000,0.2000,0.5000,90
44.975,0,0,0.2000,0.2000,0.5000,90
45.016,0,0,0.2000,0.2000,0.5000,90
45.056,0,0,0.2000,0.2000,0.5000,90
45.097,0,0,0.2000,0.2000,0.5000,90
45.138,0,0,0.2000,0.2000,0.5000,90
45.178,0,0,0.2000,0.2000,0.5000,90
45.219,0,0,0.2000,0.2000,0.5000,90
45.259,0,0,0.2000,0.2000,0.5000,90
45.300,0,0,0.2000,0.2000,0.5000,90
45.340,0,0,0.2000,0.2000,0.5000,90
45.381,0,0,0.2000,0.2000,0.5000,90
45.421,0,0,0.2000,0.2000,0.5000,90
45.462,0,0,0.2000,0.2000,0.5000,90
45.502,0,0,0.2000,0.2000,0.5000,90
45.543,0,0,0.2000,0.2000,0.5000,90
45.583,0,0,0.2000,0.2000,0.5000,90
45.624,0,0,0.2000,0.2000,0.5000,90
45.664,0,0,0.2000,0.2000,0.5000,90
45.704,0,0,0.2000,0.2000,0.5000,90
45.745,0,0,0.2000,0.2000,0.5000,90
45.785,0,0,0.2000,0.2000,0.5000,90
45.826,0,0,0.2000,0.2000,0.5000,90
45.866,0,0,0.2000,0.2000,0.5000,90
45.907,0,0,0.2000,0.2000,0.5000,90
45.947,0,0,0.2000,0.2000,0.5000,90
